Manufacture,Type,Engine,Controllers,SPN,FMI,Code
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,2798,31,"ECU Internal Error (Injector Needle Control Valve Cylinder 4,5,6): Engine Injector Group 2 Condition Exists; diagnostics possibility for End Glitch Detection Resistors, when the resistors are broken"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,2833,2,"Park Brake Status Not Plausible (Vehicle Moving): Motion with Park Brake Engaged Data Erratic, Intermittent Or Incorrect; CPC 2 Fault"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,2882,13,Off-Highway Engine Configuration Selection message on J1939 was not received or has stopped arriving.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,2900,9,J1939 ETC7 Message is missing or not available
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,2988,3,"EGR Water Cooling Regulator Circuit Failed High: Engine Coolant Diverter Valve Voltage Above Normal, Or Shorted To High Source; Function 21 (reserved)"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,2988,4,"EGR Water Cooling Regulator Circuit Failed Low: Engine Coolant Diverter Valve Voltage Below Normal, Or Shorted To Low Source; Function 21 (reserved)"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,2988,5,EGR Water Cooling Regulator Circuit Failed Open: Engine Coolant Diverter Valve Current Below Normal Or Open Circuit; Function 21 (reserved)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3031,0,SCR Temperature of Tank is Too High: Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature Data Valid But Above Normal Operational Range - Most Severe Level; SCR Temperature of Tank is Too High
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3031,2,"DEF Tank Temperature Drift in Range: Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature Data Erratic, Intermittent Or Incorrect; Urea Temperature Sensor in the Urea Tank Temperature Sensor has drifted high or low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3031,3,"DEF Tank Temperature Sensor Circuit Failed High: Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature Voltage Above Normal, Or Shorted To High Source; Urea tank temperature singal range failed high"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3031,4,"DEF Tank Temperature Sensor Circuit Failed Low: Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature Voltage Below Normal, Or Shorted To Low Source; Urea tank temperature singal range failed low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3031,9,DEF Tank Temperature Signal Not Available via CAN: Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature Abnormal Update Rate; CAN-based urea tank temperature signal out of range high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3031,10,DEF Tank Temperature Sensor Circuit Range/Performance: Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature Abnormal Rate Of Change; MU_SCR_DIA_T_UREA_TANK_RAT
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3031,19,DEF Tank Temperature Error (CAN): Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature Received Network Data In Error; CAN-based urea tank temperature signal error
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3050,0,Engine Air Flow Out of Range Low: Catalyst Bank 1 System Monitor Data Valid But Above Normal Operational Range - Most Severe Level;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3050,1,Active Regen Temp Out of Range Low: Catalyst Bank 1 System Monitor Data Valid But Below Normal Operational Range - Most Severe Level;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3050,13,Catalyst Bank 1 System Monitor- Out of Calibration
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3051,31,Determine the aging effect on SCR: Catalyst 2 System Monitor Condition Exists; scr age too old
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3052,14,Misfire Detected: Engine Misfire Monitor Special Instructions; Misfire Detection without cylinder number detection
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3056,2,"O2 Sensor, Heater Invalid Sensor Temperature Measurement: Oxygen (or Exhaust Gas) Sensor Bank 1 Monitor Data Erratic, Intermittent Or Incorrect; Sensor temperature measurement invalid"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3056,4,"O2 Sensor, Heater Performance: Oxygen (or Exhaust Gas) Sensor Bank 1 Monitor Voltage Below Normal, Or Shorted To Low Source; Sensor temperature out of range - too high or too low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3056,5,"O2 Sensor Circuit Bank 1 Sensor 1, Open Circuit on Line Vn: Oxygen (or Exhaust Gas) Sensor Bank 1 Monitor Current Below Normal Or Open Circuit; Open Circuit on line Vn"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3056,14,"O2 Sensor, Lambda Rationality During No Fueling: Oxygen (or Exhaust Gas) Sensor Bank 1 Monitor Special Instructions; Sensor Signal too low during fuel cut off - real sensor problem"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3057,2,"SCR Outlet Nox Sensor - Error: Oxygen (or Exhaust Gas) Sensor Bank 2 Monitor Data Erratic, Intermittent Or Incorrect; MU_ATS_DIA_LBD_OUT_RAT"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3058,9,EGR Slow Response Low Box: EGR System Monitor Abnormal Update Rate; slow response of EGR valve for low box
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3058,10,Exhaust Gas Recirculation Slow Response: EGR System Monitor Abnormal Rate Of Change; a too slow response of the EGR flow after a load step
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3058,16,exhaust gas recirculation high flow detected by lambda deviation monitor: Engine Turbocharger 1 Boost Pressure Abnormal Rate Of Change; Lambda system has detected a deviation which is caused by a high flow of the exhaust gas recirculation system.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3058,18,"exhaust gas recirculation low flow detected by lambda deviation monitor: Ambient Air Temperature Data Erratic, Intermittent Or Incorrect; Lambda system has detected a deviation which is caused by a low flow of the exhaust gas recirculation system."
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3061,1,CSERS- cold start emission reduction strategy fault condition for boi main: Wheel-Based Vehicle Speed Root Cause Not Known; cold start emission parameter deviate versus the expected settings
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3061,2,"CSERS- cold start emission reduction strategy fault condition egr position: Wheel-Based Vehicle Speed Voltage Above Normal, Or Shorted To High Source; cold start emission parameter deviate versus the expected settings"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3064,7,High Idle Regeneration Not Complete: Aftertreatment Diesel Particulate Filter System Monitor Mechanical System Not Responding Or Out Of Adjustment; MU_DPF_INFTY_REG
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3064,13,DPF System Parametrization Failure: Aftertreatment Diesel Particulate Filter System Monitor Out Of Calibration;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3064,14,Pressure drop accross DPF too low: Aftertreatment Diesel Particulate Filter System Monitor Special Instructions; pressure drop across dpf too low
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3187,9,Transmission Shift Console Datalink (LIN)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,2,"SCR Outlet NOx Sensor - Rationality Error: Aftertreatment 1 Intake NOx Data Erratic, Intermittent Or Incorrect; MU_ISP_NOXO_COMB_RAT"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,3,"SCR Inlet Nox Sensor Circuit Failed High: Aftertreatment 1 Intake NOx Voltage Above Normal, Or Shorted To High Source; NOx RAW sensor (on ACM) signal range failed high"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,4,"SCR Inlet Nox Sensor Circuit Failed Low: Aftertreatment 1 Intake NOx Voltage Below Normal, Or Shorted To Low Source; NOx RAW sensor (on ACM) signal range failed low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,7,Nox raw sensor presence check: NOx Sensor Circuit Range/Performance Bank 1 Sensor 1 resulting in `MDEG&HDEP: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,8,MU_NOX_RAW_STDY_CHECK: Aftertreatment SCR Operator Inducement Severity Data Valid But Above Normal Operational Range - Most Severe Level; Nox raw sensor signal steadiness check
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,9,Aftertreatment 1 Intake NOx Sensor - Abnormal Update Rate
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,10,NOX Inlet Sensor Plausibility Error: Aftertreatment 1 Intake NOx Abnormal Rate Of Change; NOX instrusive during idle detected
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,11,SCR Inlet NOx - Rationality Error: Aftertreatment 1 Intake NOx Root Cause Not Known; MU_SCR_MON_NOX_RAW_RAT
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,13,SCR Inlet Nox Sensor Signal Not Available: NOx RAW sensor over CAN signal not avialable resulting in `MDEG&HDEP: Tier4 FINAL` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,14,nox raw sensor does not support self diagnosis: Aftertreatment 1 Intake NOx Special Instructions; nox raw sensor does not support self diagnosis
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,15,NOX Sensor Drift Check (High): Aftertreatment 1 Intake NOx Data Valid But Above Normal Operating Range - Least Severe Level; NOX sensor drift check
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,16,NOX Inlet Sensor Plausibility Error High: Aftertreatment 1 Intake NOx Data Valid But Above Normal Operating Range - Moderately Severe Level; Engine-out NOx sensor rationality
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,17,NOX Sensor Drift Check (Low): Aftertreatment 1 Intake NOx Data Valid But Below Normal Operating Range - Least Severe Level; NOX sensor drift check
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,18,NOX Inlet Sensor Plausibility Error Low: Aftertreatment 1 Intake NOx Data Valid But Below Normal Operating Range - Moderately Severe Level;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,19,nox raw E2P self check error detected : Aftertreatment 1 Intake NOx Received Network Data In Error; MU_NOX_RAW_E2P_ERROR
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,20,"SCR Nox Inlet Sensor Drift High: Aftertreatment 1 Intake NOx Data Drifted High; ""non-intrusive"" rationality checks on both NOx sensors"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,21,"SCR Nox Inlet Sensor Drift Low: Aftertreatment 1 Intake NOx Data Drifted Low; ""non-intrusive"" rationality checks on both NOx sensors"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3216,31,Nox Raw sensor diagnosis request counter monitoring : Aftertreatment 1 Intake NOx Condition Exists; Nox Raw sensor diagnosis request counter monitoring
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,2,"Engine out lambda sensor drift low: Aftertreatment 1 Intake O2 Data Erratic, Intermittent Or Incorrect; Lambda rationality check for NOx raw"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,3,"Selective Catalyst Reduction Inlet NOx Sensor Lambda 1 Circuit Failed High: Aftertreatment 1 Intake O2 Voltage Above Normal, Or Shorted To High Source; MU detects if the sensor has an lambda linear short circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,4,Lambda Sensor short cut to ground: FMM_AS_ET_TEST2 Condition Exists; Lambda Sensor short cut to ground
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,5,Selective Catalyst Reduction Inlet NOx Sensor Lambda 1 Circuit Failed Open: Aftertreatment 1 Intake O2 Current Below Normal Or Open Circuit; MU detects if the sensor has an lambda linear open wire
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,6,lambda sensor signal lines short circuit to ground: lambda sensor signal lines short circuit to ground; lambda sensor signal lines short circuit to ground
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,7,lambda sensor too lean during load (not mounted): lambda sensor too lean during load (not mounted); lambda sensor too lean during load (not mounted)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,10,Lambda sensor closed loop control can not be achieved: Transmission Output Shaft Speed Received Network Data In Error; Lambda sensor closed loop control can not be achieved
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,11,lambda sensor signal lines short circuit to battery: lambda sensor signal lines short circuit to battery; lambda sensor signal lines short circuit to battery
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,12,lambda sensor low dynamic fault: lambda sensor low dynamic fault; lambda sensor low dynamic fault
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,13,lambda sensor ASIC configuration fault: lambda sensor ASIC configuration fault; lambda sensor ASIC configuration fault
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,14,lambda sensor not plausible during coast: lambda sensor not plausible during coast; lambda sensor not plausible during coast
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,19,lambda sensor ASIC communication fault: lambda sensor ASIC communication fault; lambda sensor ASIC communication fault
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,20,Linear lambda sensor signal shifted to lean: Linear lambda sensor signal shifted to lean; Linear lambda sensor signal shifted to lean
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3217,21,Linear lambda sensor signal shifted to rich: Linear lambda sensor signal shifted to rich; Linear lambda sensor signal shifted to rich
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3220,9,NOx Concentration - Lost Message
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3222,3,lambda sensor heater high side short circuit to battery: HO2S Heater Control Circuit High Bank 1 Sensor 1; lambda sensor heater high side short circuit to battery
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3222,4,lambda sensor heater high side short circuit to ground: HO2S Heater Control Circuit Low Bank 1 Sensor 1; lambda sensor heater high side short circuit to ground
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3223,3,"O2 Sensor Heater Control Circuit (High Side), Short-Circuit to Battery: Aftertreatment 1 Intake Gas Sensor Heater Control Voltage Above Normal, Or Shorted To High Source; Lambda Sensor Heating: ShortCut To Battery HighSide Switch"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3223,4,"O2 Sensor Heater Control Circuit (High Side), Short-Circuit to Ground: Aftertreatment 1 Intake Gas Sensor Heater Control Voltage Below Normal, Or Shorted To Low Source; Lambda Sensor Heating: ShortCutTo Ground HighSide Switch"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3223,5,lambda sensor heater open circuit: lambda sensor heater open circuit; lambda sensor heater open circuit
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3223,6,lambda sensor heater circuit overload: lambda sensor heater circuit overload; lambda sensor heater circuit overload
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3223,7,NOx RAW Sensor not ready after dewpoint enable check: Aftertreatment 1 Intake Gas Sensor Heater Control Mechanical System Not Responding Or Out Of Adjustment; MU_NOX_RAW_RC
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3223,18,lambda sensor heater low power (temperature out of range): lambda sensor heater low power (temperature out of range); lambda sensor heater low power (temperature out of range)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3224,3,Aftertreatment 1 SCR Intake NOx Sensor 1 Preliminary FMI- Voltage Above Normal
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3224,4,Aftertreatment 1 SCR Intake NOx Sensor 1 Preliminary FMI- Voltage Below Normal
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3225,3,lambda sensor heater low side short circuit to battery: HO2S Heater Control Circuit High Bank 1 Sensor 2; lambda sensor heater low side short circuit to battery
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3225,4,lambda sensor heater low side short circuit to ground: lambda sensor heater low side short circuit to ground; lambda sensor heater low side short circuit to ground
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3225,5,lambda sensor open circuit on line VN: lambda sensor open circuit on line VN; lambda sensor open circuit on line VN
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3225,11,lambda sensor open circuit on line VG: lambda sensor open circuit on line VG; lambda sensor open circuit on line VG
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3225,14,lambda sensor open circuit on line VIP: lambda sensor open circuit on line VIP; lambda sensor open circuit on line VIP
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,2,"SCR Outlet Nox Sensor - Drift: Aftertreatment 1 Outlet NOx Data Erratic, Intermittent Or Incorrect;"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,3,"SCR Outlet Nox Sensor Circuit Failed High: Aftertreatment 1 Outlet NOx Voltage Above Normal, Or Shorted To High Source; NOx sensor (on ACM) signal range failed high"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,4,"SCR Outlet Nox Sensor Circuit Failed Low: Aftertreatment 1 Outlet NOx Voltage Below Normal, Or Shorted To Low Source; NOx sensor (on ACM) signal range failed low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,7,Nox out sensor presence check: NOx Sensor Circuit Range/Performance Bank 1 Sensor 2 resulting in `MDEG&HDEP: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,8,MU_NOX_OUT_STDY_CHECK: Aftertreatment 1 Diesel Exhaust Fluid Dosing Unit Data Valid But Above Normal Operational Range - Most Severe Level; Nox out sensor signal steadiness check
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,9,Aftertreatment 1 Outlet NOx Sensor - Abnormal Update Rate
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,10,Nox Out sensor signal erratic: Aftertreatment 1 Outlet NOx Abnormal Update Rate; MU_ISP_NOX_OUT_NOISE_SPK
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,11,SCR Outlet NOx - Rationality Error: Aftertreatment 1 Outlet NOx Root Cause Not Known; MU_SCR_MON_NOX_OUT_RAT
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,13,SCR Outlet Nox Sensor Signal Not Available: NOx sensor over CAN signal not avialable resulting in `MDEG&HDEP: Tier4 FINAL` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,14,MU_ISP_NOXO_CONV_RAT: Aftertreatment 1 Outlet NOx Special Instructions; MU_ISP_NOXO_CONV_RAT
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,15,NOx Emission - Increased Raw Emission
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,19,nox out E2P self check error detected : Aftertreatment 1 Outlet NOx Received Network Data In Error; nox out E2P self check error detected
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,3226,20,Nox Outlet Sensor Drift High: Aftertreatment 1 Outlet NOx Data Drifted Low; NOx out sensor SRH
